"","gene1","gene2","co_occurance","mutual_exclusion","co_cut","pval"
"1437","BCOR","USP9X",3,32,12,1
"1438","BCOR","ZBTB20",2,38,13,1
"1439","BRAF","BRCA2",2,40,11,1
"1440","BRAF","CARD11",2,24,10,1
"1441","BRAF","CDKN2A",3,65,12,1
"1442","BRAF","COL5A1",2,29,10,1
"1443","BRAF","DMD",4,77,12,1
"1444","BRAF","DNMT3A",2,20,8,1
"1445","BRAF","ERBB4",2,55,12,1
"1446","BRAF","FAT1",2,71,12,1
"1447","BRAF","HUWE1",3,50,12,1
"1448","BRAF","IL7R",3,39,11,1
"1449","BRAF","JAK3",2,18,8,1
"1450","BRAF","KDM5C",2,20,9,1
"1451","BRAF","KMT2A",2,38,11,1
"1452","BRAF","KMT2B",2,26,10,1
"1453","BRAF","KMT2C",4,58,12,1
"1454","BRAF","KMT2D",2,93,12,1
"1455","BRAF","MACF1",3,67,12,1
"1456","BRAF","NFE2L2",2,74,12,1
"1457","BRAF","NIPBL",2,31,10,1
"1458","BRAF","NSD1",2,36,11,1
"1459","BRAF","PIK3CG",2,62,12,1
"1460","BRAF","PLCB4",2,31,10,1
"1461","BRAF","PLCG1",3,11,5,1
"1462","BRAF","PTPRD",2,49,11,1
"1463","BRAF","SETBP1",3,28,11,1
"1464","BRAF","SMARCA4",2,24,10,1
"1465","BRAF","SPTA1",4,115,12,1
"1466","BRAF","TP53",9,317,12,1
"1467","BRAF","WT1",3,28,11,1
"1468","BRCA1","BRCA2",3,45,15,1
"1469","BRCA1","CACNA1A",3,46,15,1
"1470","BRCA1","CDKN2A",6,66,18,1
"1471","BRCA1","CUL1",2,25,9,1
"1472","BRCA1","CUL3",4,32,13.05,1
"1473","BRCA1","DACH1",2,36,13,1
"1474","BRCA1","DDX3X",2,25,9,1
"1475","BRCA1","DICER1",3,29,12,1
"1476","BRCA1","DMD",7,78,18,1
"1477","BRCA1","EP300",2,33,12,1
"1478","BRCA1","EPHA2",2,27,10,1
"1479","BRCA1","EPHA3",2,59,16,1
"1480","BRCA1","ERBB4",6,54,17,1
"1481","BRCA1","EZH2",3,21,8,1
"1482","BRCA1","FAT1",2,78,17.05,1
"1483","BRCA1","FGFR2",2,31,12,1
"1484","BRCA1","FLNA",2,45,15,1
"1485","BRCA1","FLT3",3,33,13,1
"1486","BRCA1","HGF",3,48,16,1
"1487","BRCA1","HLA-A",2,22,7,1
"1488","BRCA1","HUWE1",2,59,16,1
"1489","BRCA1","IL7R",3,46,15,1
"1490","BRCA1","IRF6",2,29,11,1
"1491","BRCA1","KEAP1",4,62,17,1
"1492","BRCA1","KEL",3,31,12,1
"1493","BRCA1","KIF1A",4,40,15,1
"1494","BRCA1","KIT",3,39,14,1
"1495","BRCA1","KMT2C",6,61,18,1
"1496","BRCA1","KMT2D",7,90,18,1
"1497","BRCA1","LATS1",2,37,13,1
"1498","BRCA1","MACF1",5,70,18,1
"1499","BRCA1","MECOM",3,30,12,1
"1500","BRCA1","MUC6",3,47,15,1
"1501","BRCA1","MYCN",3,20,7,1
"1502","BRCA1","MYH9",3,43,15,1
"1503","BRCA1","NF1",4,58,17,1
"1504","BRCA1","NOTCH1",4,42,15,1
"1505","BRCA1","NSD1",3,41,15,1
"1506","BRCA1","PBRM1",2,25,9,1
"1507","BRCA1","PGR",3,33,13,1
"1508","BRCA1","PIK3CA",3,67,17,1
"1509","BRCA1","PLCB4",2,38,13.05,1
"1510","BRCA1","PLXNB2",2,39,14,1
"1511","BRCA1","PTEN",3,52,16,1
"1512","BRCA1","PTPRC",6,43,17,1
"1513","BRCA1","PTPRD",4,52,16,1
"1514","BRCA1","RAD21",2,21,6,1
"1515","BRCA1","RASA1",2,38,13,1
"1516","BRCA1","RET",2,36,13,1
"1517","BRCA1","SCAF4",2,25,9,1
"1518","BRCA1","SF1",3,20,7,1
"1519","BRCA1","SOS1",2,30,11,1
"1520","BRCA1","SPTA1",8,114,19,1
"1521","BRCA1","TAF1",2,36,13,1
"1522","BRCA1","TBX3",3,32,13,1
"1523","BRCA1","TLR4",5,53,17,1
"1524","BRCA1","TP53",17,308,19,1
"1525","BRCA1","USP9X",2,37,13,1
"1526","BRCA1","WT1",2,37,13,1
"1527","BRCA1","ZBTB20",2,41,14,1
"1528","BRCA1","ZBTB7B",4,21,9,1
"1529","BRCA1","ZCCHC12",2,26,9,1
"1530","BRCA1","ZFHX3",3,56,16,1
"1531","BRCA1","ZFP36L1",2,26,9,1
"1532","BRCA1","ZNF750",3,20,7,1
"1533","BRCA2","BRD7",2,33,5,1
"1534","BRCA2","CACNA1A",4,57,20,1
"1535","BRCA2","CARD11",3,42,14,1
"1536","BRCA2","CASP8",2,40,11,1
"1537","BRCA2","CDK12",2,44,13,1
"1538","BRCA2","CDKN2A",9,73,26,1
"1539","BRCA2","CHD3",2,39,10,1
"1540","BRCA2","CHD8",4,42,15,1
"1541","BRCA2","CNBD1",2,43,13,1
"1542","BRCA2","COL5A1",2,49,16,1
"1543","BRCA2","CREBBP",4,58,21,1
"1544","BRCA2","CTNND1",2,41,12,1
"1545","BRCA2","CUL3",2,49,16,1
"1546","BRCA2","CYSLTR2",2,39,11,1
"1547","BRCA2","DMD",6,93,27,1
"1548","BRCA2","EGFR",2,44,13,1
"1549","BRCA2","EP300",4,42,15,1
"1550","BRCA2","EPAS1",2,34,6,1
"1551","BRCA2","EPHA2",2,40,11,1
"1552","BRCA2","EPHA3",8,60,24,1
"1553","BRCA2","ERBB4",4,71,23,1
"1554","BRCA2","ESR1",2,43,13,1
"1555","BRCA2","EZH2",2,36,8,1
"1556","BRCA2","FAT1",4,87,25,1
"1557","BRCA2","FBXW7",5,45,17.05,1
"1558","BRCA2","FGFR3",2,42,12,1
"1559","BRCA2","FLT3",4,44,16,1
"1560","BRCA2","GATA3",3,42,14,1
"1561","BRCA2","GRIN2D",2,38,10,1
"1562","BRCA2","H3F3C",2,35,7,1
"1563","BRCA2","HGF",3,61,21,1
"1564","BRCA2","HIST1H1C",2,39,10,1
"1565","BRCA2","HUWE1",5,66,23,1
"1566","BRCA2","IL7R",3,59,20,1
"1567","BRCA2","IRF6",2,42,12,1
"1568","BRCA2","JAK1",2,35,7,1
"1569","BRCA2","JAK3",3,36,10,1
"1570","BRCA2","KEAP1",3,77,24,1
"1571","BRCA2","KIF1A",4,53,20,1
"1572","BRCA2","KIT",2,54,18,1
"1573","BRCA2","KMT2A",4,54,20,1
"1574","BRCA2","KMT2C",5,76,25,1
"1575","BRCA2","KMT2D",8,101,28,1
"1576","BRCA2","LATS1",4,46,17,1
"1577","BRCA2","MACF1",7,79,26,1
"1578","BRCA2","MAP2K1",2,36,8,1
"1579","BRCA2","MUC6",5,56,21,1
"1580","BRCA2","MYH9",5,52,20,1
"1581","BRCA2","NCOR1",3,53,18,1
"1582","BRCA2","NF1",4,71,23,1
"1583","BRCA2","NFE2L2",6,86,26,1
"1584","BRCA2","NOTCH1",3,57,20,1
"1585","BRCA2","NOTCH2",2,52,17,1
"1586","BRCA2","NSD1",5,50,19,1
"1587","BRCA2","PDGFRA",2,55,18,1
"1588","BRCA2","PIK3CA",4,78,24,1
"1589","BRCA2","PIK3CG",6,74,25,1
"1590","BRCA2","POLE",3,46,15,1
"1591","BRCA2","POLQ",3,61,21,1
"1592","BRCA2","PTEN",4,63,22,1
"1593","BRCA2","PTPRC",2,64,21,1
"1594","BRCA2","PTPRD",2,69,22,1
"1595","BRCA2","RET",2,49,16,1
"1596","BRCA2","SMAD4",2,39,10,1
"1597","BRCA2","SPTA1",12,119,30,1
"1598","BRCA2","TAF1",2,49,16,1
"1599","BRCA2","TBL1XR1",2,38,10,1
"1600","BRCA2","TBX3",2,47,15,1
"1601","BRCA2","TCF7L2",3,32,6,1
"1602","BRCA2","TLR4",2,72,22,1
"1603","BRCA2","TP53",22,311,32,1
"1604","BRCA2","USP9X",3,48,17,1
"1605","BRCA2","WT1",2,50,16,1
"1606","BRCA2","ZBTB20",3,52,18,1
"1607","BRCA2","ZBTB7B",3,36,10,1
"1608","BRCA2","ZFHX3",5,65,23,1
"1609","BRD7","CACNA1A",2,34,5,1
"1610","BRD7","CARD11",3,15,5,1
"1611","BRD7","COL5A1",2,22,5,1
"1612","BRD7","ERBB4",3,46,5,1
"1613","BRD7","FLNA",2,31,5,1
"1614","BRD7","HGF",2,36,5,1
"1615","BRD7","JAK3",2,11,5,1
"1616","BRD7","KEL",2,19,5,1
"1617","BRD7","KIF1A",2,30,5,1
"1618","BRD7","KIT",2,27,5,1
"1619","BRD7","KLF5",2,14,5,1
"1620","BRD7","KMT2A",2,31,5,1
"1621","BRD7","KMT2C",2,55,5,1
"1622","BRD7","MACF1",3,60,5,1
"1623","BRD7","NCOR1",2,28,5,1
"1624","BRD7","NOTCH2",2,25,5,1
"1625","BRD7","NSD1",2,29,5,1
"1626","BRD7","PDGFRA",2,28,5,1
"1627","BRD7","PGR",2,21,5,1
"1628","BRD7","PLCB4",3,22,5,1
"1629","BRD7","PTPRD",2,42,5,1
"1630","BRD7","RNF111",2,12,5,1
"1631","BRD7","SPTA1",2,112,5,1
"1632","CACNA1A","CARD11",3,43,14,1
"1633","CACNA1A","CDH1",3,34,7,1
"1634","CACNA1A","CDKN2A",6,80,26,1
"1635","CACNA1A","CHD8",3,45,15,1
"1636","CACNA1A","CNBD1",3,42,13,1
"1637","CACNA1A","COL5A1",2,50,16,1
"1638","CACNA1A","CREB3L3",2,41,11,1
"1639","CACNA1A","CREBBP",2,63,20,1
"1640","CACNA1A","CSDE1",2,36,7,1
"1641","CACNA1A","DDX3X",2,39,10,1
"1642","CACNA1A","DIAPH2",2,44,13,1
"1643","CACNA1A","DICER1",3,43,14,1
"1644","CACNA1A","DMD",9,88,28,1
"1645","CACNA1A","DNMT3A",3,39,11,1
"1646","CACNA1A","EGFR",3,43,14,1
"1647","CACNA1A","EP300",2,47,15,1
"1648","CACNA1A","EPHA2",2,41,11,1
"1649","CACNA1A","EPHA3",7,63,24,1
"1650","CACNA1A","ERBB3",2,40,10,1
"1651","CACNA1A","ERBB4",4,72,24,1
"1652","CACNA1A","ESR1",3,42,13,1
"1653","CACNA1A","EZH2",3,35,8,1
"1654","CACNA1A","FAT1",6,84,27,1
"1655","CACNA1A","FGFR1",3,35,8,1
"1656","CACNA1A","FGFR3",3,41,13,1
"1657","CACNA1A","FLNA",5,53,20,1
"1658","CACNA1A","FLT3",4,45,16,1
"1659","CACNA1A","GABRA6",2,49,16,1
"1660","CACNA1A","GATA3",2,45,14,1
"1661","CACNA1A","GNAS",2,41,11,1
"1662","CACNA1A","HGF",2,64,21,1
"1663","CACNA1A","HUWE1",5,67,24,1
"1664","CACNA1A","IL7R",3,60,21,1
"1665","CACNA1A","INPPL1",3,41,13,1
"1666","CACNA1A","IRF6",2,43,13,1
"1667","CACNA1A","KEAP1",3,78,24,1
"1668","CACNA1A","KEL",2,47,15,1
"1669","CACNA1A","KIF1A",3,56,19,1
"1670","CACNA1A","KIT",3,53,18,1
"1671","CACNA1A","KLF5",2,42,12,1
"1672","CACNA1A","KMT2A",6,51,20,1
"1673","CACNA1A","KMT2C",7,73,26,1
"1674","CACNA1A","KMT2D",8,102,28,1
"1675","CACNA1A","LATS1",2,51,17,1
"1676","CACNA1A","LZTR1",2,36,7,1
"1677","CACNA1A","MACF1",5,84,26,1
"1678","CACNA1A","MAP2K1",3,35,8,1
"1679","CACNA1A","MAP3K4",2,45,14,1
"1680","CACNA1A","MECOM",3,44,15,1
"1681","CACNA1A","MED12",4,50,18,1
"1682","CACNA1A","MLH1",4,33,8,1
"1683","CACNA1A","MUC6",3,61,21,1
"1684","CACNA1A","MYH9",6,51,20,1
"1685","CACNA1A","NCOR1",4,52,19,1
"1686","CACNA1A","NF1",4,72,24,1
"1687","CACNA1A","NFE2L2",3,93,26,1
"1688","CACNA1A","NIPBL",5,46,18,1
"1689","CACNA1A","NOTCH2",2,53,17,1
"1690","CACNA1A","NSD1",5,51,19,1
"1691","CACNA1A","NUP133",2,45,14,1
"1692","CACNA1A","PDGFRA",3,54,19,1
"1693","CACNA1A","PDS5B",2,39,10,1
"1694","CACNA1A","PGR",4,45,16,1
"1695","CACNA1A","PIK3CA",6,75,25,1
"1696","CACNA1A","PIK3CG",7,73,26,1
"1697","CACNA1A","PLCB4",4,48,17,1
"1698","CACNA1A","PLXNB2",2,53,17,1
"1699","CACNA1A","PPP2R1A",2,43,12,1
"1700","CACNA1A","PPP6C",3,33,6,1
"1701","CACNA1A","PTCH1",2,40,10,1
"1702","CACNA1A","PTEN",5,62,23,1
"1703","CACNA1A","PTPRC",3,63,21,1
"1704","CACNA1A","PTPRD",4,66,22,1
"1705","CACNA1A","RAC1",2,36,7,1
"1706","CACNA1A","RBM10",2,36,7,1
"1707","CACNA1A","RET",2,50,16,1
"1708","CACNA1A","RNF111",2,40,11,1
"1709","CACNA1A","RPS6KA3",2,38,9,1
"1710","CACNA1A","SETBP1",2,51,17,1
"1711","CACNA1A","SF3B1",2,42,12,1
"1712","CACNA1A","SIN3A",2,44,13,1
"1713","CACNA1A","SMARCA1",2,39,10,1
"1714","CACNA1A","SOS1",2,44,13,1
"1715","CACNA1A","SPTA1",8,128,30,1
"1716","CACNA1A","TBX3",2,48,15,1
"1717","CACNA1A","TNFAIP3",2,37,8,1
"1718","CACNA1A","TP53",19,318,33,1
"1719","CACNA1A","TSC2",3,38,11,1
"1720","CACNA1A","USP9X",4,47,17,1
"1721","CACNA1A","WHSC1",3,35,8,1
"1722","CACNA1A","WT1",5,45,17,1
"1723","CACNA1A","ZBTB20",3,53,18,1
"1724","CACNA1A","ZBTB7B",2,39,10,1
"1725","CACNA1A","ZFHX3",4,68,23,1
"1726","CACNA1A","ZMYM3",2,44,13,1
"1727","CACNA1A","ZNF133",2,37,8,1
"1728","CACNA1A","ZNF750",2,36,7,1
"1729","CARD11","CNBD1",2,27,10,1
"1730","CARD11","COL5A1",2,33,12,1
"1731","CARD11","CUL3",2,33,12,1
"1732","CARD11","CYLD",3,26,11,1
"1733","CARD11","CYSLTR2",4,19,9,1
"1734","CARD11","DMD",3,83,16,1
"1735","CARD11","EPHA3",4,52,15,1
"1736","CARD11","ERBB4",4,55,15,1
"1737","CARD11","ERCC2",2,19,7,1
"1738","CARD11","FAT1",6,67,16,1
"1739","CARD11","FGFR1",2,20,7,1
"1740","CARD11","FLNA",2,42,13,1
"1741","CARD11","GABRA6",2,32,12,1
"1742","CARD11","GNAS",2,24,9,1
"1743","CARD11","HGF",3,45,14,1
"1744","CARD11","HUWE1",2,56,14.05,1
"1745","CARD11","IL7R",2,45,13,1
"1746","CARD11","INPPL1",2,26,10,1
"1747","CARD11","JAK1",2,19,7,1
"1748","CARD11","JAK3",2,22,8,1
"1749","CARD11","KANSL1",2,21,8,1
"1750","CARD11","KEAP1",4,59,15,1
"1751","CARD11","KEL",2,30,11,1
"1752","CARD11","KIF1A",3,39,14,1
"1753","CARD11","KIT",3,36,13,1
"1754","CARD11","KLF5",2,25,10,1
"1755","CARD11","KMT2A",4,38,14,1
"1756","CARD11","KMT2C",4,62,15,1
"1757","CARD11","KMT2D",2,97,16,1
"1758","CARD11","MACF1",4,69,15,1
"1759","CARD11","MECOM",2,29,11,1
"1760","CARD11","MTOR",2,32,12,1
"1761","CARD11","MUC6",2,46,14,1
"1762","CARD11","MYCN",2,19,7,1
"1763","CARD11","MYH9",2,42,13,1
"1764","CARD11","NCOR1",2,39,13,1
"1765","CARD11","NF1",3,57,15,1
"1766","CARD11","NIPBL",2,35,12,1
"1767","CARD11","NOTCH1",2,43,13,1
"1768","CARD11","NOTCH2",2,36,13,1
"1769","CARD11","NSD1",3,38,13,1
"1770","CARD11","PDGFRA",3,37,13,1
"1771","CARD11","PGR",4,28,12,1
"1772","CARD11","PIK3CB",2,29,11,1
"1773","CARD11","PIK3CG",5,60,15,1
"1774","CARD11","PIM1",2,16,4,1
"1775","CARD11","PLCB4",2,35,12,1
"1776","CARD11","POLE",2,32,12,1
"1777","CARD11","POLQ",2,47,14,1
"1778","CARD11","PTCH1",2,23,9,1
"1779","CARD11","PTPRC",3,46,14,1
"1780","CARD11","PTPRD",3,51,14,1
"1781","CARD11","RNF111",2,23,9,1
"1782","CARD11","SETBP1",3,32,12,1
"1783","CARD11","SMARCA4",2,28,11,1
"1784","CARD11","SMC3",2,18,6,1
"1785","CARD11","SPTA1",5,117,16,1
"1786","CARD11","TP53",8,323,16,1
"1787","CARD11","ZBTB20",2,38,13,1
"1788","CARD11","ZFHX3",3,53,15,1
"1789","CARD11","ZMYM2",2,17,5,1
"1790","CASP8","CDKN2A",2,67,12,1
"1791","CASP8","CREBBP",4,38,12,1
"1792","CASP8","DAZAP1",2,12,4,1
"1793","CASP8","DMD",2,81,12,1
"1794","CASP8","FAT1",2,71,12,1
"1795","CASP8","FGFR2",3,22,10,1
"1796","CASP8","FLT3",2,28,10,1
"1797","CASP8","HUWE1",2,52,12,1
"1798","CASP8","KDM6A",3,25,10,1
"1799","CASP8","KMT2A",2,38,11,1
"1800","CASP8","KMT2C",3,60,12,1
"1801","CASP8","KMT2D",3,91,12,1
"1802","CASP8","MACF1",5,63,12,1
"1803","CASP8","MAP3K1",2,21,9,1
"1804","CASP8","MAP3K4",2,24,9,1
"1805","CASP8","MECOM",2,25,10,1
"1806","CASP8","MYH9",3,36,11,1
"1807","CASP8","NF1",2,55,12,1
"1808","CASP8","NFE2L2",2,74,12,1
"1809","CASP8","PIK3CA",2,62,12,1
"1810","CASP8","SETD2",3,22,10,1
"1811","CASP8","SOS1",2,23,9,1
"1812","CASP8","SPTA1",4,115,12,1
"1813","CASP8","TBX3",2,27,10,1
"1814","CASP8","TGFBR2",2,18,8,1
"1815","CASP8","TLR4",2,52,12,1
"1816","CASP8","TP53",6,323,12,1
"1817","CASP8","USP9X",2,30,10,1
"1818","CBFB","CREBBP",2,35,5,1
"1819","CBFB","FBXW7",2,24,5,1
"1820","CBFB","FLNA",2,31,5,1
"1821","CBFB","HUWE1",2,45,5,1
"1822","CBFB","KMT2C",2,55,5,1
"1823","CBFB","MUC6",2,35,5,1
"1824","CBFB","SPTA1",2,112,5,1
"1825","CBFB","TP53",5,318,5,1
"1826","CCND1","CDH1",2,8,5,1
"1827","CCND1","COL5A1",2,22,5,1
"1828","CCND1","HUWE1",2,45,5,1
"1829","CCND1","NFE2L2",2,67,5,1
"1830","CCND1","TP53",3,322,5,1
"1831","CCND1","USP9X",2,23,5,1
"1832","CD70","EP300",2,19,5,1
"1833","CD70","IL7R",2,34,5,1
"1834","CD70","KMT2C",2,55,5,1
"1835","CD70","KMT2D",2,86,5,1
"1836","CD70","MAP3K4",2,17,5,1
"1837","CD70","MECOM",2,18,5,1
"1838","CD70","PIK3CA",2,55,5,1
"1839","CD70","SPTA1",2,112,5,1
"1840","CD70","SPTAN1",2,17,5,1
"1841","CD70","TLR4",2,45,5,1
"1842","CD70","TP53",3,322,5,1
"1843","CD79B","ERBB4",2,47,4,1
"1844","CD79B","FBXW7",2,23,4,1
"1845","CD79B","NFE2L2",2,66,4,1
"1846","CD79B","NOTCH2",2,24,4,1
"1847","CD79B","SPTA1",2,111,4,1
"1848","CD79B","TP53",4,319,4,1
"1849","CDH1","COL5A1",2,24,7,1
"1850","CDH1","FAM46D",2,10,5.04999999999995,1
"1851","CDH1","HUWE1",2,47,7,1
"1852","CDH1","KMT2D",2,88,7,1
"1853","CDH1","MYH9",2,33,7,1
"1854","CDH1","NOTCH1",3,32,7,1
"1855","CDH1","PIK3CA",3,55,7,1
"1856","CDH1","PPP2R1A",2,17,7,1
"1857","CDH1","SPTA1",2,114,7,1
"1858","CDH1","TP53",6,318,7,1
"1859","CDH1","USP9X",2,25,7,1
"1860","CDH1","ZFHX3",2,46,7,1
"1861","CDK12","CDKN2A",3,69,15,1
"1862","CDK12","CHD8",2,30,11,1
"1863","CDK12","CTCF",2,19,7,1
"1864","CDK12","DACH1",2,33,12,1
"1865","CDK12","DDX3X",2,22,8,1
"1866","CDK12","DMD",5,79,16,1
"1867","CDK12","EPHA2",2,24,9,1
"1868","CDK12","ERBB4",3,57,15,1
"1869","CDK12","FLNA",3,40,14,1
"1870","CDK12","HUWE1",2,56,14,1
"1871","CDK12","IRF6",2,26,10,1
"1872","CDK12","JAK1",2,19,7,1
"1873","CDK12","KANSL1",3,19,8,1
"1874","CDK12","KEAP1",4,59,15,1
"1875","CDK12","KMT2A",2,42,13,1
"1876","CDK12","KMT2B",2,30,11,1
"1877","CDK12","KMT2C",4,62,15,1
"1878","CDK12","KMT2D",3,95,16,1
"1879","CDK12","LATS1",2,34,12,1
"1880","CDK12","MACF1",4,69,15,1
"1881","CDK12","MUC6",2,46,14,1
"1882","CDK12","NCOR1",2,39,13,1
"1883","CDK12","NF1",3,57,15,1
"1884","CDK12","NFE2L2",2,78,15,1
"1885","CDK12","NOTCH1",2,43,14,1
"1886","CDK12","PGR",2,32,12,1
"1887","CDK12","PIK3CA",2,66,15,1
"1888","CDK12","PIK3CG",2,66,15,1
"1889","CDK12","POLE",2,32,12,1
"1890","CDK12","PPP2R1A",2,26,10,1
"1891","CDK12","PPP6C",2,18,6,1
"1892","CDK12","PTEN",2,51,14,1
"1893","CDK12","PTPRC",3,46,14,1
"1894","CDK12","PTPRD",3,51,14,1
"1895","CDK12","RASA1",2,35,12,1
"1896","CDK12","RB1",2,34,12,1
"1897","CDK12","RNF111",2,23,9,1
"1898","CDK12","SF3B1",2,25,10,1
"1899","CDK12","SMAD4",2,23,9,1
"1900","CDK12","SOS1",2,27,10,1
"1901","CDK12","SPTA1",4,119,16,1
"1902","CDK12","TAF1",2,33,12,1
"1903","CDK12","TBL1XR1",2,22,9,1
"1904","CDK12","TP53",10,319,16,1
"1905","CDK12","ZFHX3",2,55,15,1
"1906","CDK12","ZNF750",2,19,7,1
"1907","CDK4","KMT2C",2,53,3,1
"1908","CDK4","MYH9",2,29,3,1
"1909","CDK4","PTPRC",2,35,3,1
"1910","CDK4","TP53",3,320,3,1
"1911","CDKN1A","FAT1",2,62,3,1
"1912","CDKN1A","PTPRD",2,40,3,1
"1913","CDKN1A","TP53",2,322,3,1
"1914","CDKN1B","KMT2C",2,52,2,1
"1915","CDKN1B","RET",2,19,2,1
"1916","CDKN2A","CHD8",3,71,17,1
"1917","CDKN2A","CIC",2,60,5,1
"1918","CDKN2A","CNBD1",3,68,14,1
"1919","CDKN2A","CREB3L3",2,67,12,1
"1920","CDKN2A","CREBBP",4,85,26,1
"1921","CDKN2A","CSDE1",2,62,7,1
"1922","CDKN2A","CTCF",3,60,7,1
"1923","CDKN2A","CUL3",3,74,19,1
"1924","CDKN2A","CYLD",2,71,15,1
"1925","CDKN2A","CYSLTR2",2,66,11,1
"1926","CDKN2A","DACH1",3,74,18,1
"1927","CDKN2A","DDX3X",5,59,10,1
"1928","CDKN2A","DICER1",4,67,15,1
"1929","CDKN2A","DMD",12,108,40,1
"1930","CDKN2A","DNMT3A",3,65,12,1
"1931","CDKN2A","EP300",4,69,17,1
"1932","CDKN2A","EPHA2",4,63,12,1
"1933","CDKN2A","EPHA3",12,79,32,1
"1934","CDKN2A","ERBB3",3,64,11,1
"1935","CDKN2A","ERBB4",7,92,32,1
"1936","CDKN2A","EZH2",4,59,8,1
"1937","CDKN2A","FAT1",8,106,37,1
"1938","CDKN2A","FBXW7",4,74,20,1
"1939","CDKN2A","FGFR3",3,67,14,1
"1940","CDKN2A","FLNA",4,81,24,1
"1941","CDKN2A","FLT3",5,69,18,1
"1942","CDKN2A","GABRA6",2,75,18,1
"1943","CDKN2A","GRIN2D",3,63,10,1
"1944","CDKN2A","H3F3C",2,62,7,1
"1945","CDKN2A","HGF",3,88,27,1
"1946","CDKN2A","HIST1H1C",2,66,11,1
"1947","CDKN2A","HLA-A",3,60,7,1
"1948","CDKN2A","HUWE1",4,95,31,1
"1949","CDKN2A","IL7R",6,80,26,1
"1950","CDKN2A","IRF6",3,67,14,1
"1951","CDKN2A","JAK1",3,60,7,1
"1952","CDKN2A","KANSL1",2,64,9,1
"1953","CDKN2A","KEAP1",6,98,33,1
"1954","CDKN2A","KEL",2,73,16,1
"1955","CDKN2A","KIF1A",2,84,23,1
"1956","CDKN2A","KIT",2,81,21,1
"1957","CDKN2A","KMT2A",6,77,25,1
"1958","CDKN2A","KMT2B",3,71,17,1
"1959","CDKN2A","KMT2C",10,93,35,1
"1960","CDKN2A","KMT2D",18,108,44,1
"1961","CDKN2A","LATS1",5,71,20,1
"1962","CDKN2A","MACF1",8,104,36,1
"1963","CDKN2A","MAP2K1",2,63,8,1
"1964","CDKN2A","MAPK1",2,60,5,1
"1965","CDKN2A","MECOM",3,70,16,1
"1966","CDKN2A","MED12",3,78,22,1
"1967","CDKN2A","MET",3,60,7,1
"1968","CDKN2A","MLH1",2,63,8,1
"1969","CDKN2A","MSH6",2,62,7,1
"1970","CDKN2A","MTOR",3,73,18,1
"1971","CDKN2A","MUC6",4,85,26,1
"1972","CDKN2A","MYCN",2,62,7,1
"1973","CDKN2A","MYH9",6,77,24,1
"1974","CDKN2A","NCOR1",5,76,23,1
"1975","CDKN2A","NF1",5,96,32,1
"1976","CDKN2A","NFE2L2",11,103,38,1
"1977","CDKN2A","NIPBL",5,72,20,1
"1978","CDKN2A","NOTCH2",3,77,20,1
"1979","CDKN2A","NSD1",5,77,23,1
"1980","CDKN2A","PBRM1",3,63,10,1
"1981","CDKN2A","PDGFRA",3,80,22,1
"1982","CDKN2A","PDS5B",2,65,10,1
"1983","CDKN2A","PGR",2,75,18,1
"1984","CDKN2A","PIK3CA",5,103,34,1
"1985","CDKN2A","PIK3CB",2,72,16,1
"1986","CDKN2A","PIK3CG",6,101,34,1
"1987","CDKN2A","PLCB4",5,72,20,1
"1988","CDKN2A","PLXNB2",6,71,21,1
"1989","CDKN2A","PMS2",2,63,8,1
"1990","CDKN2A","POLE",5,69,19,1
"1991","CDKN2A","POLQ",2,90,26,1
"1992","CDKN2A","POLRMT",2,58,3,1
"1993","CDKN2A","PPP2R1A",2,69,13,1
"1994","CDKN2A","PPP6C",2,61,6,1
"1995","CDKN2A","PTCH1",2,66,11,1
"1996","CDKN2A","PTPN11",3,63,10,1
"1997","CDKN2A","PTPRC",5,85,28,1
"1998","CDKN2A","PTPRD",2,96,29,1
"1999","CDKN2A","RAD21",2,61,6,1
"2000","CDKN2A","RASA1",2,78,20,1
"2001","CDKN2A","RET",6,68,19,1
"2002","CDKN2A","RFC1",2,61,6,1
"2003","CDKN2A","RHOA",2,58,3,1
"2004","CDKN2A","RNF111",2,66,11,1
"2005","CDKN2A","RNF43",2,61,6,1
"2006","CDKN2A","SETBP1",3,75,19,1
"2007","CDKN2A","SF3B1",2,68,13,1
"2008","CDKN2A","SMAD4",2,66,11,1
"2009","CDKN2A","SMC3",2,61,6,1
"2010","CDKN2A","SOS1",2,70,14,1
"2011","CDKN2A","SPTA1",13,144,46,1
"2012","CDKN2A","SPTAN1",3,69,15,1
"2013","CDKN2A","STAG2",3,62,9,1
"2014","CDKN2A","TAF1",2,76,19,1
"2015","CDKN2A","TBL1XR1",4,61,10,1
"2016","CDKN2A","TBX3",2,74,17,1
"2017","CDKN2A","THRAP3",2,61,6,1
"2018","CDKN2A","TLR4",5,93,30,1
"2019","CDKN2A","TMSB4X",2,58,3,1
"2020","CDKN2A","TP53",41,300,58,1
"2021","CDKN2A","TSC2",2,66,11,1
"2022","CDKN2A","USP9X",3,75,19,1
"2023","CDKN2A","ZBTB20",5,75,22,1
"2024","CDKN2A","ZBTB7B",2,65,10,1
"2025","CDKN2A","ZFHX3",6,90,30,1
"2026","CDKN2A","ZFP36L1",2,66,11,1
"2027","CDKN2A","ZFP36L2",2,62,7,1
