"","gene1","gene2","co_occurance","mutual_exclusion","co_cut","pval"
"7543","KIT","NSD1",3,23,2,0.002
"7544","KIT","NUP133",3,21,2,0.004
"7545","KIT","PIK3CA",6,55,4,0.002
"7546","KIT","PIK3CG",3,36,2,0.038
"7547","KIT","PIK3R1",3,14,1,0.002
"7548","KIT","PLCB4",3,22,2,0.01
"7549","KIT","PLCG1",4,24,2,0
"7550","KIT","POLE",3,29,2,0.018
"7551","KIT","POLQ",4,29,2,0.002
"7552","KIT","PTPN11",4,14,1,0
"7553","KIT","SETBP1",5,40,3,0
"7554","KIT","SPTA1",3,85,4,0.392
"7555","KIT","THRAP3",3,19,2,0.006
"7556","KIT","TP53",4,156,7,0.618
"7557","KIT","WHSC1",4,26,2,0
"7558","KIT","ZFHX3",4,42,3,0.014
"7559","KMT2A","KMT2B",8,50,5,0
"7560","KMT2A","KMT2C",13,61,7,0
"7561","KMT2A","KMT2D",15,55,7.04999999999995,0
"7562","KMT2A","KRAS",3,62,5,0.506
"7563","KMT2A","KRT222",3,37,2,0
"7564","KMT2A","LATS1",8,41,4,0
"7565","KMT2A","LATS2",8,39,3,0
"7566","KMT2A","LZTR1",7,43,4,0.004
"7567","KMT2A","MACF1",17,57,8,0
"7568","KMT2A","MAP2K4",4,38,2,0
"7569","KMT2A","MAP3K1",3,42,2,0.034
"7570","KMT2A","MAP3K4",7,44,4,0
"7571","KMT2A","MED12",9,43,4,0
"7572","KMT2A","MET",7,35,3,0
"7573","KMT2A","MGA",13,41,5,0
"7574","KMT2A","MLH1",3,42,2.04999999999995,0.05
"7575","KMT2A","MSH3",4,40,2,0.002
"7576","KMT2A","MSH6",4,45,3,0.038
"7577","KMT2A","MTOR",12,47,6,0
"7578","KMT2A","MUC6",8,56,6,0
"7579","KMT2A","MYD88",3,40,2,0.024
"7580","KMT2A","MYH9",7,55,5,0.004
"7581","KMT2A","NCOR1",7,57,6,0.01
"7582","KMT2A","NF1",5,57,5,0.092
"7583","KMT2A","NIPBL",14,50,6.04999999999995,0
"7584","KMT2A","NOTCH1",14,40,5,0
"7585","KMT2A","NOTCH2",8,52,5,0.002
"7586","KMT2A","NPM1",3,37,2,0.002
"7587","KMT2A","NSD1",4,48,4,0.054
"7588","KMT2A","NUP133",4,46,3,0.032
"7589","KMT2A","NUP93",4,40,2,0.012
"7590","KMT2A","PBRM1",8,43,4,0
"7591","KMT2A","PDGFRA",8,43,4,0
"7592","KMT2A","PDS5B",4,45,3,0.024
"7593","KMT2A","PGR",6,50,5,0.01
"7594","KMT2A","PIK3CA",15,64,8,0
"7595","KMT2A","PIK3CB",3,43,3,0.06
"7596","KMT2A","PIK3CG",7,55,5,0.012
"7597","KMT2A","PLCB4",5,45,3,0.004
"7598","KMT2A","PLCG1",13,33,4,0
"7599","KMT2A","PLXNB2",10,43,4,0
"7600","KMT2A","PMS2",4,42,3,0.018
"7601","KMT2A","POLE",11,40,4,0
"7602","KMT2A","POLQ",9,46,5,0
"7603","KMT2A","PPP2R1A",6,39,3,0
"7604","KMT2A","PTCH1",9,46,5,0
"7605","KMT2A","PTEN",4,45,3,0.032
"7606","KMT2A","PTPN11",3,43,3,0.056
"7607","KMT2A","PTPRC",7,50,5,0.004
"7608","KMT2A","PTPRD",8,64,7,0.03
"7609","KMT2A","RAF1",5,38,2,0
"7610","KMT2A","RASA1",3,50,4,0.192
"7611","KMT2A","RBM10",4,40,2,0.002
"7612","KMT2A","RET",4,46,3,0.038
"7613","KMT2A","RFC1",3,44,3,0.07
"7614","KMT2A","RNF111",4,42,3,0.008
"7615","KMT2A","RPL22",3,38,2,0.002
"7616","KMT2A","RRAS2",3,38,2,0.004
"7617","KMT2A","SCAF4",6,44,4,0
"7618","KMT2A","SETBP1",12,53,6,0
"7619","KMT2A","SETD2",6,43,3,0
"7620","KMT2A","SF1",5,42,3,0
"7621","KMT2A","SF3B1",3,42,2,0.034
"7622","KMT2A","SIN3A",8,40,3,0
"7623","KMT2A","SMAD4",7,51,5,0.004
"7624","KMT2A","SMARCA1",4,40,2,0.006
"7625","KMT2A","SMARCA4",9,51,5,0
"7626","KMT2A","SMARCB1",3,44,3,0.066
"7627","KMT2A","SMC1A",3,44,3,0.06
"7628","KMT2A","SOS1",4,43,3,0.012
"7629","KMT2A","SOX17",4,49,4,0.078
"7630","KMT2A","SPTA1",9,100,11,0.25
"7631","KMT2A","SPTAN1",4,57,5,0.23
"7632","KMT2A","STAG2",4,42,3,0.006
"7633","KMT2A","TAF1",4,48,3.04999999999995,0.05
"7634","KMT2A","TBX3",3,42,2,0.042
"7635","KMT2A","TCF12",4,41,3,0.01
"7636","KMT2A","TCF7L2",3,48,3,0.132
"7637","KMT2A","TET2",3,43,2,0.036
"7638","KMT2A","TGFBR2",4,45,3,0.036
"7639","KMT2A","THRAP3",5,42,3,0.002
"7640","KMT2A","TLR4",3,60,5,0.45
"7641","KMT2A","TNFAIP3",5,40,3,0.002
"7642","KMT2A","TP53",15,161,18,0.408
"7643","KMT2A","TRAF3",4,39,2,0.002
"7644","KMT2A","TSC1",4,43,3,0.014
"7645","KMT2A","TSC2",10,43,5,0
"7646","KMT2A","USP9X",6,49,4,0.006
"7647","KMT2A","WHSC1",8,45,4,0
"7648","KMT2A","XPO1",4,39,2,0.002
"7649","KMT2A","ZBTB20",7,49,5,0.002
"7650","KMT2A","ZC3H12A",5,45,3,0.004
"7651","KMT2A","ZFHX3",15,47,6.04999999999995,0
"7652","KMT2A","ZNF133",5,38,2,0
"7653","KMT2A","ZNF750",4,42,3,0.01
"7654","KMT2B","KMT2C",8,59,6,0.01
"7655","KMT2B","KMT2D",10,53,6,0
"7656","KMT2B","KRAS",5,46,4,0.022
"7657","KMT2B","LATS1",4,37,3,0.026
"7658","KMT2B","LATS2",3,37,3,0.07
"7659","KMT2B","LZTR1",4,37,3,0.018
"7660","KMT2B","MACF1",10,59,6,0
"7661","KMT2B","MAP3K1",3,30,2,0.016
"7662","KMT2B","MAP3K4",4,38,3,0.022
"7663","KMT2B","MED12",3,43,3,0.128
"7664","KMT2B","MGA",11,33,4,0
"7665","KMT2B","MSH3",3,30,2,0.006
"7666","KMT2B","MSH6",4,33,2,0.008
"7667","KMT2B","MTOR",6,47,4,0.008
"7668","KMT2B","MUC6",6,48,5,0.01
"7669","KMT2B","MYH9",4,49,4,0.106
"7670","KMT2B","NCOR1",3,53,4,0.302
"7671","KMT2B","NF1",7,41,4,0
"7672","KMT2B","NIPBL",5,56,5,0.092
"7673","KMT2B","NOTCH1",5,46,4,0.036
"7674","KMT2B","NOTCH2",5,46,4,0.022
"7675","KMT2B","NSD1",4,36,3,0.008
"7676","KMT2B","NUP133",6,30,3,0
"7677","KMT2B","PBRM1",3,41,3,0.124
"7678","KMT2B","PDGFRA",4,39,3,0.032
"7679","KMT2B","PDS5B",4,33,3,0.008
"7680","KMT2B","PGR",4,42,3,0.04
"7681","KMT2B","PIK3CA",8,66,7,0.004
"7682","KMT2B","PIK3CG",5,47,4,0.042
"7683","KMT2B","PLCB4",3,37,3,0.06
"7684","KMT2B","PLCG1",7,33,3,0
"7685","KMT2B","PLXNB2",7,37,4,0
"7686","KMT2B","PMS2",3,32,2,0.026
"7687","KMT2B","POLE",9,32,3,0
"7688","KMT2B","POLQ",6,40,4,0.006
"7689","KMT2B","PPP6C",3,26,1,0.002
"7690","KMT2B","PTCH1",5,42,4,0.018
"7691","KMT2B","PTPRC",4,44,4,0.076
"7692","KMT2B","PTPRD",4,60,5,0.244
"7693","KMT2B","RASA1",4,36,3,0.018
"7694","KMT2B","RHOA",4,38,3,0.016
"7695","KMT2B","RNF111",3,32,2,0.034
"7696","KMT2B","RNF43",3,33,2,0.036
"7697","KMT2B","SETBP1",7,51,5,0.006
"7698","KMT2B","SF1",3,34,3,0.052
"7699","KMT2B","SIN3A",6,32,3,0
"7700","KMT2B","SMARCA4",5,47,4,0.04
"7701","KMT2B","SOS1",3,33,2,0.038
"7702","KMT2B","SPTA1",4,98,8,0.744
"7703","KMT2B","SPTAN1",6,41,4,0.002
"7704","KMT2B","STAG2",3,32,2,0.03
"7705","KMT2B","TNFAIP3",3,32,2,0.02
"7706","KMT2B","TP53",7,165,14,0.86
"7707","KMT2B","TSC1",3,33,2,0.036
"7708","KMT2B","TSC2",3,45,3,0.142
"7709","KMT2B","USP9X",4,41,3,0.032
"7710","KMT2B","WHSC1",6,37,3,0.002
"7711","KMT2B","ZBTB20",5,41,4,0.008
"7712","KMT2B","ZC3H12A",5,33,3,0
"7713","KMT2B","ZFHX3",6,53,5,0.026
"7714","KMT2B","ZNF133",3,30,2,0.018
"7715","KMT2C","KMT2D",16,62,9,0
"7716","KMT2C","KRAS",5,67,6,0.224
"7717","KMT2C","LATS1",9,48,4,0
"7718","KMT2C","LATS2",5,54,4,0.018
"7719","KMT2C","LZTR1",6,54,4,0.006
"7720","KMT2C","MACF1",15,70,9,0.002
"7721","KMT2C","MAP3K1",5,47,3,0.002
"7722","KMT2C","MAP3K4",9,49,4,0
"7723","KMT2C","MAPK1",4,46,2,0.002
"7724","KMT2C","MECOM",3,53,3,0.122
"7725","KMT2C","MED12",7,56,5,0.01
"7726","KMT2C","MET",6,46,3,0
"7727","KMT2C","MGA",10,56,6,0
"7728","KMT2C","MSH2",3,47,2,0.008
"7729","KMT2C","MSH3",3,51,3,0.092
"7730","KMT2C","MSH6",4,54,4,0.054
"7731","KMT2C","MTOR",14,52,7,0
"7732","KMT2C","MUC6",9,63,6,0.008
"7733","KMT2C","MYH9",10,58,6,0
"7734","KMT2C","NCOR1",12,56,6.04999999999995,0
"7735","KMT2C","NF1",10,56,6,0.002
"7736","KMT2C","NF2",3,49,2,0.03
"7737","KMT2C","NIPBL",12,63,8,0.002
"7738","KMT2C","NOTCH1",14,49,6,0
"7739","KMT2C","NOTCH2",12,53,6,0
"7740","KMT2C","NPM1",3,46,2,0
"7741","KMT2C","NSD1",8,49,4,0
"7742","KMT2C","NUP133",6,51,4,0
"7743","KMT2C","PBRM1",6,56,4,0.012
"7744","KMT2C","PDGFRA",9,50,4,0
"7745","KMT2C","PDS5B",6,50,4,0
"7746","KMT2C","PGR",3,65,5,0.488
"7747","KMT2C","PIK3CA",16,71,9,0
"7748","KMT2C","PIK3CB",3,52,3,0.09
"7749","KMT2C","PIK3CG",7,64,6,0.012
"7750","KMT2C","PIK3R1",3,50,3,0.074
"7751","KMT2C","PIK3R2",4,47,2,0.008
"7752","KMT2C","PIM1",4,44,2,0
"7753","KMT2C","PLCB4",6,52,4,0.008
"7754","KMT2C","PLCG1",9,50,4.04999999999995,0
"7755","KMT2C","PLXNB2",7,58,5,0.012
"7756","KMT2C","POLE",8,55,5,0.002
"7757","KMT2C","POLQ",10,53,6,0
"7758","KMT2C","POLRMT",6,45,3,0
"7759","KMT2C","PPM1D",4,46,2,0.004
"7760","KMT2C","PPP2R1A",5,50,3,0.012
"7761","KMT2C","PTCH1",7,59,5,0.014
"7762","KMT2C","PTPRC",8,57,5,0
"7763","KMT2C","PTPRD",9,71,8,0.04
"7764","KMT2C","RAF1",4,49,3,0.01
"7765","KMT2C","RARA",4,50,3,0.012
"7766","KMT2C","RASA1",6,53,4,0.002
"7767","KMT2C","RB1",4,52,3,0.038
"7768","KMT2C","RBM10",3,51,3,0.074
"7769","KMT2C","RET",5,53,4,0.012
"7770","KMT2C","RFC1",6,47,3,0
"7771","KMT2C","RHOA",3,61,4,0.336
"7772","KMT2C","RNF111",7,45,3,0
"7773","KMT2C","RPS6KA3",4,46,2,0
"7774","KMT2C","RRAS2",3,47,2,0.012
"7775","KMT2C","RUNX1",3,50,3,0.068
"7776","KMT2C","RXRA",5,44,2,0
"7777","KMT2C","SCAF4",5,55,4,0.022
"7778","KMT2C","SETBP1",14,58,7,0
"7779","KMT2C","SETD2",5,54,4,0.01
"7780","KMT2C","SF1",5,51,3,0.014
"7781","KMT2C","SF3B1",4,49,3,0.008
"7782","KMT2C","SIN3A",6,53,4,0
"7783","KMT2C","SMAD2",4,50,3,0.016
"7784","KMT2C","SMAD4",3,68,5,0.586
"7785","KMT2C","SMARCA4",9,60,6,0.004
"7786","KMT2C","SMARCB1",4,51,3,0.022
"7787","KMT2C","SMC1A",3,53,3,0.116
"7788","KMT2C","SMC3",6,51,4,0
"7789","KMT2C","SOS1",4,52,3,0.03
"7790","KMT2C","SOX17",5,56,4,0.038
"7791","KMT2C","SOX9",3,47,2,0.01
"7792","KMT2C","SPOP",5,44,2,0
"7793","KMT2C","SPTA1",15,97,13,0.014
"7794","KMT2C","SPTAN1",10,54,6,0
"7795","KMT2C","STAG2",4,51,3,0.024
"7796","KMT2C","TAF1",3,59,4,0.252
"7797","KMT2C","TBX3",4,49,3,0.008
"7798","KMT2C","TCF12",3,52,3,0.102
"7799","KMT2C","TCF7L2",8,47,4,0
"7800","KMT2C","TET2",6,46,3,0.002
"7801","KMT2C","TGFBR2",6,50,4,0.002
"7802","KMT2C","TGIF1",3,46,2,0.004
"7803","KMT2C","THRAP3",6,49,3,0.006
"7804","KMT2C","TLR4",4,67,6,0.366
"7805","KMT2C","TNFAIP3",3,53,3,0.126
"7806","KMT2C","TP53",15,170,22,0.794
"7807","KMT2C","TRAF3",3,50,3,0.054
"7808","KMT2C","TSC1",9,42,3,0
"7809","KMT2C","TSC2",10,52,5,0
"7810","KMT2C","UNCX",3,50,3,0.056
"7811","KMT2C","USP9X",6,58,5,0.03
"7812","KMT2C","WHSC1",6,58,5,0.024
"7813","KMT2C","WT1",4,53,4,0.056
"7814","KMT2C","XPO1",4,48,2,0.008
"7815","KMT2C","ZBTB20",9,54,5,0
"7816","KMT2C","ZC3H12A",5,54,4,0.014
"7817","KMT2C","ZFHX3",13,60,7,0
"7818","KMT2C","ZMYM2",5,47,3,0.004
"7819","KMT2C","ZMYM3",3,52,3,0.064
"7820","KMT2C","ZNF133",3,51,3,0.06
"7821","KMT2C","ZNF750",5,49,3,0.002
"7822","KMT2D","KRAS",7,61,6,0.016
"7823","KMT2D","KRT222",3,44,2,0.006
"7824","KMT2D","LATS1",6,52,4,0.006
"7825","KMT2D","LATS2",4,54,4,0.082
"7826","KMT2D","LZTR1",9,46,4,0
"7827","KMT2D","MACF1",13,72,9,0
"7828","KMT2D","MAP3K4",7,51,4,0.002
"7829","KMT2D","MECOM",3,51,3,0.112
"7830","KMT2D","MED12",9,50,4,0
"7831","KMT2D","MET",5,46,3,0.006
"7832","KMT2D","MGA",7,60,6,0.02
"7833","KMT2D","MSH3",3,49,3,0.068
"7834","KMT2D","MSH6",6,48,3,0
"7835","KMT2D","MTOR",12,54,6,0
"7836","KMT2D","MUC6",11,57,6,0
"7837","KMT2D","MYH9",10,56,6,0
"7838","KMT2D","NCOR1",11,56,6,0
"7839","KMT2D","NF1",11,52,6,0
"7840","KMT2D","NIPBL",13,59,7,0
"7841","KMT2D","NOTCH1",10,55,6,0
"7842","KMT2D","NOTCH2",7,61,6,0.022
"7843","KMT2D","NSD1",6,51,4,0
"7844","KMT2D","NUP133",5,51,4,0.012
"7845","KMT2D","NUP93",3,49,3,0.062
"7846","KMT2D","PBRM1",11,44,5,0
"7847","KMT2D","PDGFRA",8,50,4,0
"7848","KMT2D","PDS5B",4,52,3,0.046
"7849","KMT2D","PGR",4,61,5,0.228
"7850","KMT2D","PIK3CA",18,65,10,0
"7851","KMT2D","PIK3CG",7,62,6,0.03
"7852","KMT2D","PIK3R1",5,44,2,0
"7853","KMT2D","PIM1",3,44,1.04999999999995,0.006
"7854","KMT2D","PLCB4",8,46,4,0
"7855","KMT2D","PLCG1",9,48,4,0
"7856","KMT2D","PLXNB2",11,48,5,0
"7857","KMT2D","PMS2",5,47,3,0.002
"7858","KMT2D","POLE",9,51,5,0
"7859","KMT2D","POLQ",10,51,5,0
"7860","KMT2D","POLRMT",5,45,3,0
"7861","KMT2D","PPP2R1A",3,52,3,0.11
"7862","KMT2D","PPP6C",4,43,2,0
"7863","KMT2D","PTCH1",8,55,5,0.004
"7864","KMT2D","PTPDC1",3,49,3,0.062
"7865","KMT2D","PTPN11",4,48,3,0.014
"7866","KMT2D","PTPRC",3,65,5,0.526
"7867","KMT2D","PTPRD",8,71,8,0.064
"7868","KMT2D","RAF1",3,49,2,0.042
"7869","KMT2D","RARA",3,50,3,0.06
"7870","KMT2D","RASA1",5,53,4,0.024
"7871","KMT2D","RBM10",3,49,3,0.064
"7872","KMT2D","RET",5,51,4,0.006
"7873","KMT2D","RFC1",4,49,3,0.01
"7874","KMT2D","RHOA",3,59,4,0.362
"7875","KMT2D","RNF111",4,49,3,0.03
"7876","KMT2D","RNF43",3,52,3,0.12
"7877","KMT2D","RRAS2",3,45,2,0.012
"7878","KMT2D","RUNX1",3,48,2,0.028
"7879","KMT2D","RXRA",6,40,2,0
"7880","KMT2D","SCAF4",6,51,4,0.006
"7881","KMT2D","SETBP1",11,62,8,0.002
"7882","KMT2D","SETD2",5,52,4,0.01
"7883","KMT2D","SF1",4,51,3,0.02
"7884","KMT2D","SF3B1",3,49,3,0.058
"7885","KMT2D","SIN3A",7,49,4,0
"7886","KMT2D","SMAD4",3,66,5,0.514
"7887","KMT2D","SMARCA4",13,50,6,0
"7888","KMT2D","SMARCB1",4,49,3,0.024
"7889","KMT2D","SMC1A",6,45,3,0
"7890","KMT2D","SMC3",5,51,4,0.022
"7891","KMT2D","SOX17",8,48,4,0
"7892","KMT2D","SPTA1",13,99,13,0.078
"7893","KMT2D","SPTAN1",9,54,5,0
"7894","KMT2D","TAF1",4,55,4,0.11
"7895","KMT2D","TBL1XR1",3,44,2,0.002
"7896","KMT2D","TBX3",3,49,3,0.06
"7897","KMT2D","TCF12",6,44,3,0.002
"7898","KMT2D","TCF7L2",6,49,4,0
"7899","KMT2D","TGFBR2",4,52,4,0.06
"7900","KMT2D","THRAP3",5,49,3,0.004
"7901","KMT2D","TNFAIP3",4,49,3,0.028
"7902","KMT2D","TP53",9,180,21,0.996
"7903","KMT2D","TRAF3",3,48,2,0.04
"7904","KMT2D","TSC1",6,46,3,0
"7905","KMT2D","TSC2",11,48,5,0
"7906","KMT2D","UNCX",4,46,3,0.01
"7907","KMT2D","USP9X",6,56,5,0.012
"7908","KMT2D","WHSC1",9,50,5,0
"7909","KMT2D","WT1",4,51,3,0.048
"7910","KMT2D","XPO1",4,46,2,0.01
"7911","KMT2D","ZBTB20",10,50,5,0
"7912","KMT2D","ZC3H12A",11,40,4,0
"7913","KMT2D","ZFHX3",13,58,7,0
"7914","KMT2D","ZFP36L2",3,44,1,0.002
"7915","KMT2D","ZMYM2",3,49,2,0.046
"7916","KMT2D","ZNF133",3,49,3,0.06
"7917","KMT2D","ZNF750",4,49,3,0.03
"7918","KRAS","LATS1",3,41,3,0.106
"7919","KRAS","LATS2",3,39,3,0.086
"7920","KRAS","LZTR1",3,41,3,0.112
"7921","KRAS","MACF1",7,67,7,0.054
"7922","KRAS","MAP3K4",3,42,3,0.14
"7923","KRAS","MSH3",4,30,2,0.002
"7924","KRAS","MSH6",3,37,3,0.06
"7925","KRAS","MTOR",5,51,5,0.06
"7926","KRAS","MUC6",5,52,5,0.058
"7927","KRAS","MYH9",4,51,4,0.118
"7928","KRAS","NCOR1",4,53,5,0.158
"7929","KRAS","NF1",6,45,4,0.006
"7930","KRAS","NIPBL",3,62,5,0.532
"7931","KRAS","NOTCH1",3,52,4,0.294
"7932","KRAS","NOTCH2",5,48,4,0.042
"7933","KRAS","NUP133",5,34,3,0
"7934","KRAS","PDGFRA",3,43,3,0.13
"7935","KRAS","PDS5B",4,35,2,0.012
"7936","KRAS","PGR",3,46,3,0.16
"7937","KRAS","PIK3CA",8,68,7,0.02
"7938","KRAS","PIK3CG",7,45,4,0.002
"7939","KRAS","PLCB4",4,37,3,0.028
"7940","KRAS","PLCG1",4,41,3,0.04
"7941","KRAS","PLXNB2",5,43,4,0.012
"7942","KRAS","POLE",4,44,4,0.076
"7943","KRAS","POLQ",5,44,4,0.014
"7944","KRAS","PPP6C",3,28,1,0.002
"7945","KRAS","PTCH1",3,48,4,0.258
"7946","KRAS","PTPRC",4,46,4,0.072
"7947","KRAS","RASA1",3,40,3,0.084
"7948","KRAS","RFC1",3,34,2,0.03
"7949","KRAS","SETBP1",4,59,5,0.27
"7950","KRAS","SIN3A",3,40,3,0.112
"7951","KRAS","SMAD4",3,49,4,0.282
"7952","KRAS","SMARCA4",3,53,4,0.3
"7953","KRAS","SOS1",3,35,3,0.054
"7954","KRAS","SPTA1",7,94,9,0.258
"7955","KRAS","TAF1",4,38,3,0.028
"7956","KRAS","TCF7L2",4,36,3,0.014
"7957","KRAS","TP53",6,169,14,0.978
"7958","KRAS","UNCX",3,31,2,0.01
"7959","KRAS","USP9X",7,37,4,0
"7960","KRAS","WHSC1",4,43,4,0.06
"7961","KRAS","ZBTB20",3,47,4,0.212
"7962","KRAS","ZFHX3",6,55,5,0.032
"7963","KRAS","ZMYM3",3,33,2,0.016
"7964","KRT222","MGA",3,26,1,0
"7965","KRT222","TCF12",3,8,1,0
"7966","KRT222","ZFHX3",3,36,1,0.002
"7967","LATS1","LATS2",5,24,2,0
"7968","LATS1","MACF1",8,54,5,0
"7969","LATS1","MAP3K1",4,19,1,0
"7970","LATS1","MAP3K4",5,27,2,0.002
"7971","LATS1","MGA",4,38,3,0.03
"7972","LATS1","MSH3",4,19,2,0
"7973","LATS1","MSH6",4,24,2,0
"7974","LATS1","MTOR",7,36,3,0
"7975","LATS1","MUC6",5,41,3,0.01
"7976","LATS1","MYH9",5,38,3,0.006
"7977","LATS1","NCOR1",6,38,3,0
"7978","LATS1","NF1",3,40,3,0.092
"7979","LATS1","NIPBL",7,43,4,0
"7980","LATS1","NOTCH1",4,39,3,0.03
"7981","LATS1","NOTCH2",7,33,3,0
"7982","LATS1","NSD1",3,29,2,0.016
"7983","LATS1","NUP133",5,23,2,0
"7984","LATS1","PBRM1",4,30,2,0.004
"7985","LATS1","PDGFRA",6,26,2,0
"7986","LATS1","PGR",3,35,3,0.054
"7987","LATS1","PIK3CA",8,57,5,0
"7988","LATS1","PIK3CG",5,38,3,0.008
"7989","LATS1","PLCG1",7,24,3,0.002
"7990","LATS1","PLXNB2",4,34,3,0.018
"7991","LATS1","PMS2",3,23,2,0.004
"7992","LATS1","POLE",4,33,3,0.006
"7993","LATS1","POLQ",6,31,3,0
"7994","LATS1","POLRMT",3,21,2,0.01
"7995","LATS1","PTCH1",4,35,3,0.012
"7996","LATS1","PTPDC1",3,21,1,0.004
"7997","LATS1","PTPN11",3,22,2,0.004
"7998","LATS1","PTPRC",4,35,3,0.012
"7999","LATS1","PTPRD",5,49,4,0.02
"8000","LATS1","RNF111",3,23,2,0.01
"8001","LATS1","SCAF4",3,29,2,0.012
"8002","LATS1","SETBP1",5,46,4,0.018
"8003","LATS1","SETD2",4,26,2,0.002
"8004","LATS1","SF3B1",3,21,1,0.008
"8005","LATS1","SIN3A",5,25,2,0
"8006","LATS1","SMAD2",3,22,2,0.012
"8007","LATS1","SMARCB1",3,23,2,0.008
"8008","LATS1","SOS1",3,24,2,0.016
"8009","LATS1","SOX17",3,30,2,0.022
"8010","LATS1","STAG2",3,23,2,0.006
"8011","LATS1","TAF1",3,29,2,0.028
"8012","LATS1","TBX3",3,21,2,0.006
"8013","LATS1","TCF7L2",3,27,2,0.012
"8014","LATS1","THRAP3",3,25,2,0.01
"8015","LATS1","TP53",5,160,9,0.792
"8016","LATS1","USP9X",4,32,3,0.002
"8017","LATS1","WHSC1",5,30,3,0
"8018","LATS1","XPO1",3,20,1,0.002
"8019","LATS1","ZBTB20",4,34,3,0.008
"8020","LATS1","ZC3H12A",3,28,2,0.016
"8021","LATS1","ZFHX3",6,44,4,0
"8022","LATS1","ZMYM2",3,21,1.04999999999995,0.006
"8023","LATS1","ZNF133",3,21,1.04999999999995,0.004
"8024","LATS2","LZTR1",3,28,2,0.026
"8025","LATS2","MACF1",10,48,4,0
"8026","LATS2","MAP3K1",3,19,1,0.004
"8027","LATS2","MAP3K4",4,27,2,0.002
"8028","LATS2","MET",3,20,1,0.004
"8029","LATS2","MGA",5,34,3,0
"8030","LATS2","MGMT",3,15,1,0
"8031","LATS2","MLH1",3,19,1,0.006
"8032","LATS2","MSH3",3,19,1,0.002
"8033","LATS2","MSH6",4,22,2,0
"8034","LATS2","MTOR",9,30,3,0
"8035","LATS2","MUC6",6,37,3,0
"8036","LATS2","MYH9",4,38,3,0.016
"8037","LATS2","NCOR1",6,36,3,0
"8038","LATS2","NF1",5,34,3,0
"8039","LATS2","NIPBL",10,35,3,0
"8040","LATS2","NOTCH1",3,39,3,0.088
"8041","LATS2","NOTCH2",6,33,3,0
"8042","LATS2","NPM1",3,14,1,0
"8043","LATS2","NSD1",3,27,2,0.016
"8044","LATS2","NUP133",4,23,2,0
"8045","LATS2","PBRM1",3,30,3,0.052
"8046","LATS2","PDGFRA",7,22,2,0
"8047","LATS2","PGR",5,29,3,0
"8048","LATS2","PIK3CA",7,57,4,0.004
"8049","LATS2","PIK3CB",3,20,1,0.002
"8050","LATS2","PIK3CG",7,32,3,0
"8051","LATS2","PIK3R2",3,17,1,0.002
"8052","LATS2","PLCB4",3,26,2,0.014
"8053","LATS2","PLCG1",6,24,2,0
"8054","LATS2","PLXNB2",5,30,3,0
"8055","LATS2","POLE",8,23,2,0
"8056","LATS2","POLQ",3,35,2.04999999999995,0.05
"8057","LATS2","PTCH1",6,29,3,0
"8058","LATS2","PTEN",3,24,2,0.008
"8059","LATS2","PTPN11",3,20,1,0.006
"8060","LATS2","PTPRC",5,31,3,0.002
"8061","LATS2","PTPRD",5,47,3.04999999999995,0.01
"8062","LATS2","RAD21",3,15,1,0
"8063","LATS2","RAF1",3,19,2,0.008
"8064","LATS2","RARA",4,18,1,0
"8065","LATS2","RFC1",3,21,2,0.004
"8066","LATS2","RNF43",3,22,1.04999999999995,0.004
"8067","LATS2","SCAF4",5,23,2,0
"8068","LATS2","SETBP1",6,42,3,0.004
"8069","LATS2","SETD2",4,24,2,0
"8070","LATS2","SF3B1",3,19,1,0.002
"8071","LATS2","SIN3A",5,23,2,0
"8072","LATS2","SMAD4",3,36,3,0.076
"8073","LATS2","SMARCA1",3,19,1,0.004
"8074","LATS2","SMARCA4",6,34,3,0
"8075","LATS2","SOS1",4,20,2,0
"8076","LATS2","SOX17",4,26,2,0.008
"8077","LATS2","SPTA1",7,81,6,0.02
"8078","LATS2","SPTAN1",3,36,3,0.062
"8079","LATS2","STAG2",5,17,1,0
"8080","LATS2","TAF1",3,27,2,0.024
"8081","LATS2","TBX3",3,19,1,0.004
"8082","LATS2","TCF12",5,16,2,0
"8083","LATS2","TCF7L2",3,25,2,0.018
"8084","LATS2","TET2",4,18,2,0
"8085","LATS2","THRAP3",4,21,2,0.004
"8086","LATS2","TLR4",3,37,3,0.064
"8087","LATS2","TP53",7,154,9,0.32
"8088","LATS2","TRAF3",3,18,1,0
"8089","LATS2","TSC2",4,32,2,0.006
"8090","LATS2","USP9X",5,28,2,0
"8091","LATS2","WHSC1",5,28,2,0
"8092","LATS2","XPO1",5,14,1,0
"8093","LATS2","ZBTB20",4,32,2.04999999999995,0.014
"8094","LATS2","ZFHX3",8,38,3,0
"8095","LATS2","ZMYM2",3,19,1,0.002
"8096","LATS2","ZMYM3",3,20,1,0.004
"8097","LATS2","ZNF133",4,17,1,0
"8098","LATS2","ZNF750",3,21,2,0.012
"8099","LEMD2","NF1",3,25,1,0
"8100","LZTR1","MACF1",9,52,5,0
"8101","LZTR1","MAP3K4",6,25,2,0
"8102","LZTR1","MED12",3,34,3,0.054
"8103","LZTR1","MGA",3,40,3,0.114
"8104","LZTR1","MSH3",3,21,1,0.002
"8105","LZTR1","MSH6",4,24,2,0.002
